Croptype,Province,Quarter,Area,Year,Production,Yield
Palay,Iloilo,Quarter 4,53110.0,1999,136290.0,2.5661833929580116
White Corn,Aklan,Quarter 4,6.0,1999,3.0,0.5
White Corn,Antique,Quarter 4,,1999,,0.4375
White Corn,Capiz,Quarter 4,8.0,1999,3.0,0.375
White Corn,Guimaras,Quarter 4,102.0,1999,97.0,0.9509803921568627
White Corn,Iloilo,Quarter 4,195.0,1999,156.0,0.8
Yellow Corn,Aklan,Quarter 4,45.0,1999,32.0,0.7111111111111111
Yellow Corn,Antique,Quarter 4,,1999,,0.6549382716049383
Yellow Corn,Capiz,Quarter 4,162.0,1999,97.0,0.5987654320987654
Yellow Corn,Guimaras,Quarter 4,50.0,1999,60.0,1.2
Yellow Corn,Iloilo,Quarter 4,100.0,1999,107.0,1.07
Corn,Aklan,Quarter 4,51.0,1999,35.0,0.6862745098039216
Corn,Antique,Quarter 4,,1999,,0.6372549019607843
Corn,Capiz,Quarter 4,170.0,1999,100.0,0.5882352941176471
Corn,Guimaras,Quarter 4,152.0,1999,157.0,1.0328947368421053
Corn,Iloilo,Quarter 4,295.0,1999,263.0,0.8915254237288136
Irrigated Palay,Aklan,Quarter 1,7052.0,2000,22510.0,3.192002268859898
Irrigated Palay,Antique,Quarter 1,14100.0,2000,42864.0,3.04
Irrigated Palay,Capiz,Quarter 1,6831.0,2000,19058.0,2.7899282681891377
Irrigated Palay,Guimaras,Quarter 1,1170.0,2000,2808.0,2.4
Irrigated Palay,Iloilo,Quarter 1,35600.0,2000,110360.0,3.1
Rainfed Palay,Aklan,Quarter 1,5975.0,2000,11461.0,1.9181589958158995
Rainfed Palay,Antique,Quarter 1,2587.0,2000,3932.0,1.519907228449942
Rainfed Palay,Capiz,Quarter 1,34431.0,2000,68173.0,1.9799889634341146
Rainfed Palay,Guimaras,Quarter 1,5005.0,2000,4956.0,0.9902097902097902
Rainfed Palay,Iloilo,Quarter 1,32706.0,2000,61814.0,1.8899896043539413
Palay,Aklan,Quarter 1,13027.0,2000,33971.0,2.6077377753895754
Palay,Antique,Quarter 1,16687.0,2000,46796.0,2.804338706777731
Palay,Capiz,Quarter 1,41262.0,2000,87231.0,2.1140759051912172
Palay,Guimaras,Quarter 1,6175.0,2000,7764.0,1.257327935222672
Palay,Iloilo,Quarter 1,68306.0,2000,172174.0,2.520627763300442
White Corn,Aklan,Quarter 1,10.0,2000,6.0,0.6
White Corn,Antique,Quarter 1,50.0,2000,17.0,0.34
White Corn,Capiz,Quarter 1,76.0,2000,30.0,0.39473684210526316
White Corn,Guimaras,Quarter 1,70.0,2000,52.0,0.7428571428571429
White Corn,Iloilo,Quarter 1,5022.0,2000,4821.0,0.9599761051373955
Yellow Corn,Aklan,Quarter 1,111.0,2000,75.0,0.6756756756756757
Yellow Corn,Antique,Quarter 1,120.0,2000,66.0,0.55
Yellow Corn,Capiz,Quarter 1,1108.0,2000,886.0,0.7996389891696751
Yellow Corn,Guimaras,Quarter 1,20.0,2000,21.0,1.05
Yellow Corn,Iloilo,Quarter 1,7295.0,2000,10067.0,1.3799862919808088
Corn,Aklan,Quarter 1,121.0,2000,81.0,0.6694214876033058
Corn,Antique,Quarter 1,170.0,2000,83.0,0.48823529411764705
Corn,Capiz,Quarter 1,1184.0,2000,916.0,0.7736486486486487
Corn,Guimaras,Quarter 1,90.0,2000,73.0,0.8111111111111111
Corn,Iloilo,Quarter 1,12317.0,2000,14888.0,1.2087358934805554
Irrigated Palay,Aklan,Quarter 2,2721.0,2000,8843.0,3.2499081220139656
Irrigated Palay,Antique,Quarter 2,10095.0,2000,33616.0,3.329965329370976
Irrigated Palay,Capiz,Quarter 2,5224.0,2000,15411.0,2.9500382848392035
Irrigated Palay,Guimaras,Quarter 2,575.0,2000,1286.0,2.236521739130435
Irrigated Palay,Iloilo,Quarter 2,12446.0,2000,28875.0,2.3200224971878516
Rainfed Palay,Aklan,Quarter 2,4402.0,2000,9275.0,2.106996819627442
Rainfed Palay,Antique,Quarter 2,900.0,2000,1710.0,1.9
Rainfed Palay,Capiz,Quarter 2,13238.0,2000,26476.0,2.0
Rainfed Palay,Guimaras,Quarter 2,25.0,2000,18.0,0.72
Rainfed Palay,Iloilo,Quarter 2,1000.0,2000,1600.0,1.6
Palay,Aklan,Quarter 2,7123.0,2000,18118.0,2.5435911834901024
Palay,Antique,Quarter 2,10995.0,2000,35326.0,3.2129149613460664
Palay,Capiz,Quarter 2,18462.0,2000,41887.0,2.268822446105514
Palay,Guimaras,Quarter 2,600.0,2000,1304.0,2.1733333333333333
Palay,Iloilo,Quarter 2,13446.0,2000,30475.0,2.2664733006098468
White Corn,Aklan,Quarter 2,10.0,2000,7.0,0.7
White Corn,Antique,Quarter 2,180.0,2000,126.0,0.7
White Corn,Capiz,Quarter 2,50.0,2000,18.0,0.36
White Corn,Guimaras,Quarter 2,140.0,2000,70.0,0.5
White Corn,Iloilo,Quarter 2,2327.0,2000,2467.0,1.060163300386764
Yellow Corn,Aklan,Quarter 2,119.0,2000,103.0,0.865546218487395
Yellow Corn,Antique,Quarter 2,1500.0,2000,2175.0,1.45
Yellow Corn,Capiz,Quarter 2,924.0,2000,1016.0,1.0995670995670996
Yellow Corn,Guimaras,Quarter 2,40.0,2000,32.0,0.8
Yellow Corn,Iloilo,Quarter 2,2800.0,2000,3780.0,1.35
Corn,Aklan,Quarter 2,129.0,2000,110.0,0.8527131782945736
Corn,Antique,Quarter 2,1680.0,2000,2301.0,1.3696428571428572
Corn,Capiz,Quarter 2,974.0,2000,1034.0,1.0616016427104722
Corn,Guimaras,Quarter 2,180.0,2000,102.0,0.5666666666666667
Corn,Iloilo,Quarter 2,5127.0,2000,6247.0,1.218451336063975
Irrigated Palay,Aklan,Quarter 3,5398.0,2000,20974.0,3.885513153019637
Irrigated Palay,Antique,Quarter 3,12780.0,2000,48053.0,3.760015649452269
Irrigated Palay,Capiz,Quarter 3,6923.0,2000,23538.0,3.39997111079012
Irrigated Palay,Guimaras,Quarter 3,850.0,2000,3417.0,4.02
Irrigated Palay,Iloilo,Quarter 3,32433.0,2000,116759.0,3.6000061665587517
Rainfed Palay,Aklan,Quarter 3,6900.0,2000,16007.0,2.3198550724637683
Rainfed Palay,Antique,Quarter 3,10556.0,2000,21112.0,2.0
Rainfed Palay,Capiz,Quarter 3,28748.0,2000,63246.0,2.2000139140114094
Rainfed Palay,Guimaras,Quarter 3,5666.0,2000,15411.0,2.7199082244969994
Rainfed Palay,Iloilo,Quarter 3,33066.0,2000,91262.0,2.759995161192766
Palay,Aklan,Quarter 3,12298.0,2000,36981.0,3.0070743210278095
Palay,Antique,Quarter 3,23336.0,2000,69165.0,2.963875557079191
Palay,Capiz,Quarter 3,35671.0,2000,86784.0,2.4329006756188503
Palay,Guimaras,Quarter 3,6516.0,2000,18828.0,2.889502762430939
Palay,Iloilo,Quarter 3,65499.0,2000,208021.0,3.175941617429274
White Corn,Aklan,Quarter 3,8.0,2000,5.0,0.625
White Corn,Antique,Quarter 3,15.0,2000,7.0,0.4666666666666667
White Corn,Capiz,Quarter 3,100.0,2000,50.0,0.5
White Corn,Guimaras,Quarter 3,297.0,2000,303.0,1.02020202020202
White Corn,Iloilo,Quarter 3,4037.0,2000,4198.0,1.039881099826604
Yellow Corn,Aklan,Quarter 3,45.0,2000,28.0,0.6222222222222222
Yellow Corn,Antique,Quarter 3,60.0,2000,60.0,1.0
Yellow Corn,Capiz,Quarter 3,2076.0,2000,2512.0,1.210019267822736
Yellow Corn,Guimaras,Quarter 3,215.0,2000,241.0,1.1209302325581396
Yellow Corn,Iloilo,Quarter 3,6381.0,2000,10273.0,1.6099357467481585
Corn,Aklan,Quarter 3,53.0,2000,33.0,0.6226415094339622
Corn,Antique,Quarter 3,75.0,2000,67.0,0.8933333333333333
Corn,Capiz,Quarter 3,2176.0,2000,2562.0,1.177389705882353
Corn,Guimaras,Quarter 3,512.0,2000,544.0,1.0625
Corn,Iloilo,Quarter 3,10418.0,2000,14471.0,1.389038203110002
Irrigated Palay,Aklan,Quarter 4,6764.0,2000,26403.0,3.9034594914251923
Irrigated Palay,Antique,Quarter 4,13150.0,2000,44053.0,3.3500380228136883
Irrigated Palay,Capiz,Quarter 4,4284.0,2000,10796.0,2.5200746965452847
Irrigated Palay,Guimaras,Quarter 4,1450.0,2000,4350.0,3.0
Irrigated Palay,Iloilo,Quarter 4,34524.0,2000,116001.0,3.3600104275286755
Rainfed Palay,Aklan,Quarter 4,3006.0,2000,8456.0,2.8130405854956755
Rainfed Palay,Antique,Quarter 4,7220.0,2000,16028.0,2.21994459833795
Rainfed Palay,Capiz,Quarter 4,13245.0,2000,31788.0,2.4
Rainfed Palay,Guimaras,Quarter 4,5200.0,2000,12428.0,2.39
Rainfed Palay,Iloilo,Quarter 4,35599.0,2000,72622.0,2.0400011236270683
Palay,Aklan,Quarter 4,9770.0,2000,34859.0,3.5679631525076765
Palay,Antique,Quarter 4,20370.0,2000,60081.0,2.9494845360824744
Palay,Capiz,Quarter 4,17529.0,2000,42584.0,2.4293456557704376
Palay,Guimaras,Quarter 4,6650.0,2000,16778.0,2.5230075187969927
Palay,Iloilo,Quarter 4,70123.0,2000,188623.0,2.6898877686351126
White Corn,Aklan,Quarter 4,9.0,2000,5.0,0.5555555555555556
White Corn,Antique,Quarter 4,,2000,,0.6527777777777778
White Corn,Capiz,Quarter 4,8.0,2000,6.0,0.75
White Corn,Guimaras,Quarter 4,35.0,2000,19.0,0.5428571428571428
White Corn,Iloilo,Quarter 4,300.0,2000,300.0,1.0
Yellow Corn,Aklan,Quarter 4,26.0,2000,16.0,0.6153846153846154
Yellow Corn,Antique,Quarter 4,,2000,,0.933025641025641
Yellow Corn,Capiz,Quarter 4,750.0,2000,938.0,1.2506666666666666
Yellow Corn,Guimaras,Quarter 4,36.0,2000,32.0,0.8888888888888888
Yellow Corn,Iloilo,Quarter 4,400.0,2000,600.0,1.5
Corn,Aklan,Quarter 4,35.0,2000,21.0,0.6
Corn,Antique,Quarter 4,,2000,,0.9226912928759894
Corn,Capiz,Quarter 4,758.0,2000,944.0,1.245382585751979
Corn,Guimaras,Quarter 4,71.0,2000,51.0,0.7183098591549296
Corn,Iloilo,Quarter 4,700.0,2000,900.0,1.2857142857142858
Irrigated Palay,Aklan,Quarter 1,8610.0,2001,31323.0,3.637979094076655
Irrigated Palay,Antique,Quarter 1,15200.0,2001,48640.0,3.2
Irrigated Palay,Capiz,Quarter 1,6126.0,2001,16234.0,2.6500163238654912
Irrigated Palay,Guimaras,Quarter 1,1200.0,2001,3744.0,3.12
Irrigated Palay,Iloilo,Quarter 1,32541.0,2001,102830.0,3.1600135214037675
Rainfed Palay,Aklan,Quarter 1,9195.0,2001,18107.0,1.9692224034801522
Rainfed Palay,Antique,Quarter 1,2690.0,2001,5246.0,1.9501858736059479
Rainfed Palay,Capiz,Quarter 1,31156.0,2001,58262.0,1.8700089870329952
Rainfed Palay,Guimaras,Quarter 1,4175.0,2001,6972.0,1.669940119760479
Rainfed Palay,Iloilo,Quarter 1,34237.0,2001,79430.0,2.3200046733066566
Palay,Aklan,Quarter 1,17805.0,2001,49430.0,2.776186464476271
Palay,Antique,Quarter 1,17890.0,2001,53886.0,3.012073784237004
Palay,Capiz,Quarter 1,37282.0,2001,74496.0,1.9981760635159058
Palay,Guimaras,Quarter 1,5375.0,2001,10716.0,1.993674418604651
Palay,Iloilo,Quarter 1,66778.0,2001,182260.0,2.7293419988619005
White Corn,Aklan,Quarter 1,13.0,2001,9.0,0.6923076923076923
White Corn,Antique,Quarter 1,70.0,2001,27.0,0.38571428571428573
White Corn,Capiz,Quarter 1,40.0,2001,28.0,0.7
White Corn,Guimaras,Quarter 1,80.0,2001,57.0,0.7125
White Corn,Iloilo,Quarter 1,1920.0,2001,1766.0,0.9197916666666667
Yellow Corn,Aklan,Quarter 1,57.0,2001,40.0,0.7017543859649122
Yellow Corn,Antique,Quarter 1,170.0,2001,107.0,0.6294117647058823
Yellow Corn,Capiz,Quarter 1,750.0,2001,1012.0,1.3493333333333333
Yellow Corn,Guimaras,Quarter 1,35.0,2001,35.0,1.0
Yellow Corn,Iloilo,Quarter 1,3480.0,2001,4733.0,1.3600574712643678
Corn,Aklan,Quarter 1,70.0,2001,49.0,0.7
Corn,Antique,Quarter 1,240.0,2001,134.0,0.5583333333333333
Corn,Capiz,Quarter 1,790.0,2001,1040.0,1.3164556962025316
Corn,Guimaras,Quarter 1,115.0,2001,92.0,0.8
Corn,Iloilo,Quarter 1,5400.0,2001,6499.0,1.2035185185185184
Irrigated Palay,Aklan,Quarter 2,971.0,2001,3718.0,3.8290422245108138
Irrigated Palay,Antique,Quarter 2,8497.0,2001,27190.0,3.19995292456161
Irrigated Palay,Capiz,Quarter 2,5096.0,2001,14778.0,2.8999215070643642
Irrigated Palay,Guimaras,Quarter 2,550.0,2001,1144.0,2.08
Irrigated Palay,Iloilo,Quarter 2,13545.0,2001,39416.0,2.9100036913990404
Rainfed Palay,Aklan,Quarter 2,1887.0,2001,4604.0,2.4398516163222044
Rainfed Palay,Antique,Quarter 2,650.0,2001,1222.0,1.88
Rainfed Palay,Capiz,Quarter 2,12075.0,2001,23788.0,1.9700207039337474
Rainfed Palay,Guimaras,Quarter 2,,2001,,1.9800707251831196
Rainfed Palay,Iloilo,Quarter 2,2733.0,2001,5439.0,1.9901207464324917
Palay,Aklan,Quarter 2,2858.0,2001,8322.0,2.9118264520643806
Palay,Antique,Quarter 2,9147.0,2001,28412.0,3.106155023504974
Palay,Capiz,Quarter 2,17171.0,2001,38566.0,2.2459961563100577
Palay,Guimaras,Quarter 2,550.0,2001,1144.0,2.08
Palay,Iloilo,Quarter 2,16278.0,2001,44855.0,2.755559651062784
White Corn,Aklan,Quarter 2,15.0,2001,12.0,0.8
White Corn,Antique,Quarter 2,200.0,2001,152.0,0.76
White Corn,Capiz,Quarter 2,45.0,2001,30.0,0.6666666666666666
White Corn,Guimaras,Quarter 2,60.0,2001,54.0,0.9
White Corn,Iloilo,Quarter 2,2673.0,2001,2673.0,1.0
Yellow Corn,Aklan,Quarter 2,99.0,2001,84.0,0.8484848484848485
Yellow Corn,Antique,Quarter 2,1500.0,2001,2295.0,1.53
Yellow Corn,Capiz,Quarter 2,911.0,2001,1014.0,1.1130625686059274
Yellow Corn,Guimaras,Quarter 2,20.0,2001,25.0,1.25
Yellow Corn,Iloilo,Quarter 2,2720.0,2001,3944.0,1.45
Corn,Aklan,Quarter 2,114.0,2001,96.0,0.8421052631578947
Corn,Antique,Quarter 2,1700.0,2001,2447.0,1.4394117647058824
Corn,Capiz,Quarter 2,956.0,2001,1044.0,1.0920502092050208
Corn,Guimaras,Quarter 2,80.0,2001,79.0,0.9875
Corn,Iloilo,Quarter 2,5393.0,2001,6617.0,1.2269608752086036
Irrigated Palay,Aklan,Quarter 3,5405.0,2001,21005.0,3.8862164662349676
Irrigated Palay,Antique,Quarter 3,13500.0,2001,43200.0,3.2
Irrigated Palay,Capiz,Quarter 3,7000.0,2001,23870.0,3.41
Irrigated Palay,Guimaras,Quarter 3,1110.0,2001,3774.0,3.4
Irrigated Palay,Iloilo,Quarter 3,31040.0,2001,113296.0,3.65
Rainfed Palay,Aklan,Quarter 3,3997.0,2001,9071.0,2.2694520890668
Rainfed Palay,Antique,Quarter 3,10200.0,2001,16320.0,1.6
Rainfed Palay,Capiz,Quarter 3,31680.0,2001,73181.0,2.3100063131313133
Rainfed Palay,Guimaras,Quarter 3,3000.0,2001,7800.0,2.6
Rainfed Palay,Iloilo,Quarter 3,31339.0,2001,90256.0,2.8799897890806982
Palay,Aklan,Quarter 3,9402.0,2001,30076.0,3.1988938523718358
Palay,Antique,Quarter 3,23700.0,2001,59520.0,2.511392405063291
Palay,Capiz,Quarter 3,38680.0,2001,97051.0,2.509074457083764
Palay,Guimaras,Quarter 3,4110.0,2001,11574.0,2.816058394160584
Palay,Iloilo,Quarter 3,62379.0,2001,203552.0,3.2631494573494284
White Corn,Aklan,Quarter 3,11.0,2001,8.0,0.7272727272727273
White Corn,Antique,Quarter 3,15.0,2001,8.0,0.5333333333333333
White Corn,Capiz,Quarter 3,100.0,2001,78.0,0.78
White Corn,Guimaras,Quarter 3,240.0,2001,240.0,1.0
White Corn,Iloilo,Quarter 3,2564.0,2001,3000.0,1.1700468018720749
Yellow Corn,Aklan,Quarter 3,50.0,2001,36.0,0.72
Yellow Corn,Antique,Quarter 3,60.0,2001,60.0,1.0
Yellow Corn,Capiz,Quarter 3,2714.0,2001,3799.0,1.3997789240972733
Yellow Corn,Guimaras,Quarter 3,120.0,2001,144.0,1.2
Yellow Corn,Iloilo,Quarter 3,7676.0,2001,12512.0,1.6300156331422615
Corn,Aklan,Quarter 3,61.0,2001,44.0,0.7213114754098361
Corn,Antique,Quarter 3,75.0,2001,68.0,0.9066666666666666
Corn,Capiz,Quarter 3,2814.0,2001,3877.0,1.3777540867093105
Corn,Guimaras,Quarter 3,360.0,2001,384.0,1.0666666666666667
Corn,Iloilo,Quarter 3,10240.0,2001,15512.0,1.51484375
Irrigated Palay,Aklan,Quarter 4,6571.0,2001,23918.0,3.6399330391112463
Irrigated Palay,Antique,Quarter 4,13230.0,2001,42998.0,3.2500377928949358
Irrigated Palay,Capiz,Quarter 4,4305.0,2001,13389.0,3.110104529616725
Irrigated Palay,Guimaras,Quarter 4,1210.0,2001,3751.0,3.1
Irrigated Palay,Iloilo,Quarter 4,33161.0,2001,109431.0,3.29999095322819
Rainfed Palay,Aklan,Quarter 4,5855.0,2001,12120.0,2.0700256191289497
Rainfed Palay,Antique,Quarter 4,7440.0,2001,15698.0,2.1099462365591397
Rainfed Palay,Capiz,Quarter 4,14545.0,2001,35926.0,2.4699896871777245
Rainfed Palay,Guimaras,Quarter 4,6830.0,2001,14616.0,2.1399707174231333
Rainfed Palay,Iloilo,Quarter 4,40600.0,2001,95816.0,2.36
Palay,Aklan,Quarter 4,12426.0,2001,36038.0,2.900209238693063
Palay,Antique,Quarter 4,20670.0,2001,58696.0,2.839671020803096
Palay,Capiz,Quarter 4,18850.0,2001,49315.0,2.6161803713527854
Palay,Guimaras,Quarter 4,8040.0,2001,18367.0,2.284452736318408
Palay,Iloilo,Quarter 4,73761.0,2001,205247.0,2.782595138352246
White Corn,Aklan,Quarter 4,8.0,2001,5.0,0.625
White Corn,Antique,Quarter 4,,2001,,0.7125
White Corn,Capiz,Quarter 4,5.0,2001,4.0,0.8
White Corn,Guimaras,Quarter 4,70.0,2001,70.0,1.0
White Corn,Iloilo,Quarter 4,250.0,2001,320.0,1.28
Yellow Corn,Aklan,Quarter 4,23.0,2001,15.0,0.6521739130434783
Yellow Corn,Antique,Quarter 4,,2001,,0.7006290810638637
Yellow Corn,Capiz,Quarter 4,546.0,2001,409.0,0.7490842490842491
Yellow Corn,Guimaras,Quarter 4,56.0,2001,62.0,1.1071428571428572
Yellow Corn,Iloilo,Quarter 4,975.0,2001,1462.0,1.4994871794871796
Corn,Aklan,Quarter 4,31.0,2001,20.0,0.6451612903225806
Corn,Antique,Quarter 4,,2001,,0.6973537849072069
Corn,Capiz,Quarter 4,551.0,2001,413.0,0.7495462794918331
Corn,Guimaras,Quarter 4,126.0,2001,132.0,1.0476190476190477
Corn,Iloilo,Quarter 4,1225.0,2001,1782.0,1.4546938775510203
Irrigated Palay,Aklan,Quarter 1,8616.0,2002,34809.0,4.040041782729805
Irrigated Palay,Antique,Quarter 1,15200.0,2002,47424.0,3.12
Irrigated Palay,Capiz,Quarter 1,6705.0,2002,19847.0,2.960029828486204
Irrigated Palay,Guimaras,Quarter 1,725.0,2002,1958.0,2.7006896551724138
Irrigated Palay,Iloilo,Quarter 1,39750.0,2002,116070.0,2.92
Rainfed Palay,Aklan,Quarter 1,9048.0,2002,23333.0,2.5788019451812554
Rainfed Palay,Antique,Quarter 1,3616.0,2002,5786.0,1.6001106194690264
Rainfed Palay,Capiz,Quarter 1,36724.0,2002,75651.0,2.0599880187343427
Rainfed Palay,Guimaras,Quarter 1,4341.0,2002,6294.0,1.4498963372494817
Rainfed Palay,Iloilo,Quarter 1,37533.0,2002,91956.0,2.450003996483095
Palay,Aklan,Quarter 1,17664.0,2002,58142.0,3.2915534420289854
Palay,Antique,Quarter 1,18816.0,2002,53210.0,2.8279124149659864
Palay,Capiz,Quarter 1,43429.0,2002,95498.0,2.1989454051440283
Palay,Guimaras,Quarter 1,5066.0,2002,8252.0,1.6288985392814843
Palay,Iloilo,Quarter 1,77283.0,2002,208026.0,2.6917433329451494
White Corn,Aklan,Quarter 1,16.0,2002,12.0,0.75
White Corn,Antique,Quarter 1,95.0,2002,47.0,0.49473684210526314
White Corn,Capiz,Quarter 1,43.0,2002,32.0,0.7441860465116279
White Corn,Guimaras,Quarter 1,49.0,2002,34.0,0.6938775510204082
White Corn,Iloilo,Quarter 1,2495.0,2002,2869.0,1.1498997995991984
Yellow Corn,Aklan,Quarter 1,110.0,2002,89.0,0.8090909090909091
Yellow Corn,Antique,Quarter 1,180.0,2002,130.0,0.7222222222222222
Yellow Corn,Capiz,Quarter 1,815.0,2002,1133.0,1.3901840490797546
Yellow Corn,Guimaras,Quarter 1,20.0,2002,18.0,0.9
Yellow Corn,Iloilo,Quarter 1,6942.0,2002,11940.0,1.7199654278305965
Corn,Aklan,Quarter 1,126.0,2002,101.0,0.8015873015873016
Corn,Antique,Quarter 1,275.0,2002,177.0,0.6436363636363637
Corn,Capiz,Quarter 1,858.0,2002,1165.0,1.3578088578088578
Corn,Guimaras,Quarter 1,69.0,2002,52.0,0.7536231884057971
Corn,Iloilo,Quarter 1,9437.0,2002,14809.0,1.5692487019179824
Irrigated Palay,Aklan,Quarter 2,844.0,2002,3292.0,3.9004739336492893
Irrigated Palay,Antique,Quarter 2,7133.0,2002,26249.0,3.679938314874527
Irrigated Palay,Capiz,Quarter 2,5210.0,2002,14901.0,2.8600767754318617
Irrigated Palay,Guimaras,Quarter 2,450.0,2002,1104.0,2.453333333333333
Irrigated Palay,Iloilo,Quarter 2,14901.0,2002,44852.0,3.0099993289041005
Rainfed Palay,Aklan,Quarter 2,180.0,2002,414.0,2.3
Rainfed Palay,Antique,Quarter 2,350.0,2002,606.0,1.7314285714285715
Rainfed Palay,Capiz,Quarter 2,12150.0,2002,21870.0,1.8
Rainfed Palay,Guimaras,Quarter 2,,2002,,2.0
Rainfed Palay,Iloilo,Quarter 2,225.0,2002,495.0,2.2
Palay,Aklan,Quarter 2,1024.0,2002,3706.0,3.619140625
Palay,Antique,Quarter 2,7483.0,2002,26855.0,3.5888012829079248
Palay,Capiz,Quarter 2,17360.0,2002,36771.0,2.1181451612903226
Palay,Guimaras,Quarter 2,450.0,2002,1104.0,2.453333333333333
Palay,Iloilo,Quarter 2,15126.0,2002,45347.0,2.9979505487240514
White Corn,Aklan,Quarter 2,16.0,2002,13.0,0.8125
White Corn,Antique,Quarter 2,120.0,2002,96.0,0.8
White Corn,Capiz,Quarter 2,46.0,2002,29.0,0.6304347826086957
White Corn,Guimaras,Quarter 2,75.0,2002,38.0,0.5066666666666667
White Corn,Iloilo,Quarter 2,995.0,2002,1453.0,1.4603015075376884
Yellow Corn,Aklan,Quarter 2,152.0,2002,128.0,0.8421052631578947
Yellow Corn,Antique,Quarter 2,350.0,2002,595.0,1.7
Yellow Corn,Capiz,Quarter 2,930.0,2002,1163.0,1.250537634408602
Yellow Corn,Guimaras,Quarter 2,25.0,2002,22.0,0.88
Yellow Corn,Iloilo,Quarter 2,1500.0,2002,2460.0,1.64
Corn,Aklan,Quarter 2,168.0,2002,141.0,0.8392857142857143
Corn,Antique,Quarter 2,470.0,2002,691.0,1.4702127659574469
Corn,Capiz,Quarter 2,976.0,2002,1192.0,1.221311475409836
Corn,Guimaras,Quarter 2,100.0,2002,60.0,0.6
Corn,Iloilo,Quarter 2,2495.0,2002,3913.0,1.5683366733466935
Irrigated Palay,Aklan,Quarter 3,3031.0,2002,11457.0,3.7799406136588583
Irrigated Palay,Antique,Quarter 3,13174.0,2002,48744.0,3.7000151814179443
Irrigated Palay,Capiz,Quarter 3,6509.0,2002,20894.0,3.21001689967737
Irrigated Palay,Guimaras,Quarter 3,,2002,,3.570008449838685
Irrigated Palay,Iloilo,Quarter 3,19800.0,2002,77814.0,3.93
Rainfed Palay,Aklan,Quarter 3,2531.0,2002,6429.0,2.5401027261951796
Rainfed Palay,Antique,Quarter 3,9299.0,2002,23526.0,2.529949456930853
Rainfed Palay,Capiz,Quarter 3,19470.0,2002,51011.0,2.619979455572676
Rainfed Palay,Guimaras,Quarter 3,1040.0,2002,2912.0,2.8
Rainfed Palay,Iloilo,Quarter 3,21186.0,2002,68007.0,3.209997167941093
Palay,Aklan,Quarter 3,5562.0,2002,17886.0,3.215749730312837
Palay,Antique,Quarter 3,22473.0,2002,72270.0,3.2158590308370045
Palay,Capiz,Quarter 3,25979.0,2002,71905.0,2.7678124639131605
Palay,Guimaras,Quarter 3,1040.0,2002,2912.0,2.8
Palay,Iloilo,Quarter 3,40986.0,2002,145821.0,3.5578246230420145
White Corn,Aklan,Quarter 3,9.0,2002,6.0,0.6666666666666666
White Corn,Antique,Quarter 3,35.0,2002,19.0,0.5428571428571428
White Corn,Capiz,Quarter 3,80.0,2002,66.0,0.825
White Corn,Guimaras,Quarter 3,130.0,2002,130.0,1.0
White Corn,Iloilo,Quarter 3,4772.0,2002,5921.0,1.2407795473595977
Yellow Corn,Aklan,Quarter 3,34.0,2002,27.0,0.7941176470588235
Yellow Corn,Antique,Quarter 3,60.0,2002,60.0,1.0
Yellow Corn,Capiz,Quarter 3,2937.0,2002,4993.0,1.7000340483486551
Yellow Corn,Guimaras,Quarter 3,120.0,2002,196.0,1.6333333333333333
Yellow Corn,Iloilo,Quarter 3,9871.0,2002,15300.0,1.5499949346570763
Corn,Aklan,Quarter 3,43.0,2002,33.0,0.7674418604651163
Corn,Antique,Quarter 3,95.0,2002,79.0,0.8315789473684211
Corn,Capiz,Quarter 3,3017.0,2002,5059.0,1.6768312893602917
Corn,Guimaras,Quarter 3,250.0,2002,326.0,1.304
Corn,Iloilo,Quarter 3,14643.0,2002,21221.0,1.449224885610872
Irrigated Palay,Aklan,Quarter 4,7198.0,2002,27650.0,3.8413448180050014
Irrigated Palay,Antique,Quarter 4,13150.0,2002,48392.0,3.68
Irrigated Palay,Capiz,Quarter 4,5752.0,2002,19672.0,3.420027816411683
Irrigated Palay,Guimaras,Quarter 4,1500.0,2002,5385.0,3.59
Irrigated Palay,Iloilo,Quarter 4,49023.0,2002,173051.0,3.5299961242682008
Rainfed Palay,Aklan,Quarter 4,8710.0,2002,19084.0,2.191044776119403
Rainfed Palay,Antique,Quarter 4,9001.0,2002,21242.0,2.3599600044439506
Rainfed Palay,Capiz,Quarter 4,22127.0,2002,57751.0,2.6099787589822387
Rainfed Palay,Guimaras,Quarter 4,8905.0,2002,23153.0,2.6
Rainfed Palay,Iloilo,Quarter 4,57300.0,2002,163878.0,2.86
Palay,Aklan,Quarter 4,15908.0,2002,46734.0,2.9377671611767666
Palay,Antique,Quarter 4,22151.0,2002,69634.0,3.1436052548417677
Palay,Capiz,Quarter 4,27879.0,2002,77423.0,2.777108217654866
Palay,Guimaras,Quarter 4,10405.0,2002,28538.0,2.742719846227775
Palay,Iloilo,Quarter 4,106323.0,2002,336929.0,3.1689192366656322
White Corn,Aklan,Quarter 4,2.0,2002,2.0,1.0
White Corn,Antique,Quarter 4,,2002,,0.9032258064516129
White Corn,Capiz,Quarter 4,31.0,2002,25.0,0.8064516129032258
White Corn,Guimaras,Quarter 4,,2002,,1.0274296281076638
White Corn,Iloilo,Quarter 4,157.0,2002,196.0,1.2484076433121019
Yellow Corn,Aklan,Quarter 4,10.0,2002,9.0,0.9
