,Croptype,Province,Quarter,Year,Area,Production
3254,Palay,Iloilo,1,2014,97257.0,290793.0
3255,White Corn,Aklan,1,2014,67.0,130.0
3256,White Corn,Antique,1,2014,55.0,75.0
3257,White Corn,Capiz,1,2014,100.0,168.0
3258,White Corn,Guimaras,1,2014,10.0,9.0
3259,White Corn,Iloilo,1,2014,2263.0,4963.0
3260,Yellow Corn,Aklan,1,2014,107.0,310.0
3261,Yellow Corn,Antique,1,2014,256.0,970.0
3262,Yellow Corn,Capiz,1,2014,4837.0,15095.0
3263,Yellow Corn,Guimaras,1,2014,43.0,58.0
3264,Yellow Corn,Iloilo,1,2014,11735.0,47251.0
3265,Corn,Aklan,1,2014,174.0,440.0
3266,Corn,Antique,1,2014,311.0,1045.0
3267,Corn,Capiz,1,2014,4937.0,15263.0
3268,Corn,Guimaras,1,2014,53.0,67.0
3269,Corn,Iloilo,1,2014,13998.0,52214.0
3270,Irrigated Palay,Aklan,2,2014,1722.0,5399.0
3271,Irrigated Palay,Antique,2,2014,4526.0,15060.0
3272,Irrigated Palay,Capiz,2,2014,6256.0,20139.0
3273,Irrigated Palay,Guimaras,2,2014,241.0,629.0
3274,Irrigated Palay,Iloilo,2,2014,6240.0,19705.0
3275,Rainfed Palay,Aklan,2,2014,1952.0,4028.0
3276,Rainfed Palay,Antique,2,2014,230.0,465.0
3277,Rainfed Palay,Capiz,2,2014,5662.0,12116.0
3278,Rainfed Palay,Guimaras,2,2014,100.0,126.0
3279,Rainfed Palay,Iloilo,2,2014,2690.0,7841.0
3280,Palay,Aklan,2,2014,3674.0,9427.0
3281,Palay,Antique,2,2014,4756.0,15525.0
3282,Palay,Capiz,2,2014,11918.0,32255.0
3283,Palay,Guimaras,2,2014,341.0,755.0
3284,Palay,Iloilo,2,2014,8930.0,27546.0
3285,White Corn,Aklan,2,2014,57.0,87.0
3286,White Corn,Antique,2,2014,182.0,257.0
3287,White Corn,Capiz,2,2014,76.0,146.0
3288,White Corn,Guimaras,2,2014,5.0,4.0
3289,White Corn,Iloilo,2,2014,2650.0,6545.0
3290,Yellow Corn,Aklan,2,2014,200.0,325.0
3291,Yellow Corn,Antique,2,2014,904.0,2990.0
3292,Yellow Corn,Capiz,2,2014,3750.0,12396.0
3293,Yellow Corn,Guimaras,2,2014,7.0,8.0
3294,Yellow Corn,Iloilo,2,2014,1780.0,6672.0
3295,Corn,Aklan,2,2014,257.0,412.0
3296,Corn,Antique,2,2014,1086.0,3247.0
3297,Corn,Capiz,2,2014,3826.0,12542.0
3298,Corn,Guimaras,2,2014,12.0,12.0
3299,Corn,Iloilo,2,2014,4430.0,13217.0
3300,Irrigated Palay,Aklan,3,2014,2740.0,10325.0
3301,Irrigated Palay,Antique,3,2014,13326.0,55669.0
3302,Irrigated Palay,Capiz,3,2014,7409.0,28495.0
3303,Irrigated Palay,Guimaras,3,2014,1039.0,3906.0
3304,Irrigated Palay,Iloilo,3,2014,26236.0,90785.0
3305,Rainfed Palay,Aklan,3,2014,1357.0,4026.0
3306,Rainfed Palay,Antique,3,2014,14880.0,45527.0
3307,Rainfed Palay,Capiz,3,2014,11199.0,33170.0
3308,Rainfed Palay,Guimaras,3,2014,5515.0,14998.0
3309,Rainfed Palay,Iloilo,3,2014,32710.0,105497.0
3310,Palay,Aklan,3,2014,4097.0,14351.0
3311,Palay,Antique,3,2014,28206.0,101196.0
3312,Palay,Capiz,3,2014,18608.0,61665.0
3313,Palay,Guimaras,3,2014,6554.0,18904.0
3314,Palay,Iloilo,3,2014,58946.0,196282.0
3315,White Corn,Aklan,3,2014,87.0,163.0
3316,White Corn,Antique,3,2014,180.0,232.0
3317,White Corn,Capiz,3,2014,565.0,1034.0
3318,White Corn,Guimaras,3,2014,370.0,552.0
3319,White Corn,Iloilo,3,2014,5380.0,13157.0
3320,Yellow Corn,Aklan,3,2014,190.0,488.0
3321,Yellow Corn,Antique,3,2014,225.0,720.0
3322,Yellow Corn,Capiz,3,2014,5758.0,22765.0
3323,Yellow Corn,Guimaras,3,2014,65.0,190.0
3324,Yellow Corn,Iloilo,3,2014,9030.0,43201.0
3325,Corn,Aklan,3,2014,277.0,651.0
3326,Corn,Antique,3,2014,405.0,952.0
3327,Corn,Capiz,3,2014,6323.0,23799.0
3328,Corn,Guimaras,3,2014,435.0,742.0
3329,Corn,Iloilo,3,2014,14410.0,56358.0
3330,Irrigated Palay,Aklan,4,2014,6090.0,22458.0
3331,Irrigated Palay,Antique,4,2014,15560.0,61726.0
3332,Irrigated Palay,Capiz,4,2014,8946.0,33674.0
3333,Irrigated Palay,Guimaras,4,2014,1358.0,4932.0
3334,Irrigated Palay,Iloilo,4,2014,39046.0,137053.0
3335,Rainfed Palay,Aklan,4,2014,8023.0,21951.0
3336,Rainfed Palay,Antique,4,2014,14726.0,42071.0
3337,Rainfed Palay,Capiz,4,2014,28820.0,89824.0
3338,Rainfed Palay,Guimaras,4,2014,6219.0,14944.0
3339,Rainfed Palay,Iloilo,4,2014,60090.0,194962.0
3340,Palay,Aklan,4,2014,14113.0,44409.0
3341,Palay,Antique,4,2014,30286.0,103797.0
3342,Palay,Capiz,4,2014,37766.0,123498.0
3343,Palay,Guimaras,4,2014,7577.0,19876.0
3344,Palay,Iloilo,4,2014,99136.0,332015.0
3345,White Corn,Aklan,4,2014,172.0,381.0
3346,White Corn,Antique,4,2014,18.0,22.0
3347,White Corn,Capiz,4,2014,135.0,265.0
3348,White Corn,Guimaras,4,2014,27.0,40.0
3349,White Corn,Iloilo,4,2014,880.0,2235.0
3350,Yellow Corn,Aklan,4,2014,225.0,777.0
3351,Yellow Corn,Antique,4,2014,32.0,104.0
3352,Yellow Corn,Capiz,4,2014,1884.0,7197.0
3353,Yellow Corn,Guimaras,4,2014,25.0,62.0
3354,Yellow Corn,Iloilo,4,2014,5900.0,24723.0
3355,Corn,Aklan,4,2014,397.0,1158.0
3356,Corn,Antique,4,2014,50.0,126.0
3357,Corn,Capiz,4,2014,2019.0,7462.0
3358,Corn,Guimaras,4,2014,52.0,102.0
3359,Corn,Iloilo,4,2014,6780.0,26958.0
3360,Irrigated Palay,Aklan,1,2015,5520.0,20375.0
3361,Irrigated Palay,Antique,1,2015,13267.0,48750.0
3362,Irrigated Palay,Capiz,1,2015,6244.0,16492.0
3363,Irrigated Palay,Guimaras,1,2015,810.0,2413.0
3364,Irrigated Palay,Iloilo,1,2015,46975.0,148411.0
3365,Rainfed Palay,Aklan,1,2015,6867.0,17452.0
3366,Rainfed Palay,Antique,1,2015,3928.0,8861.0
3367,Rainfed Palay,Capiz,1,2015,20780.0,44956.0
3368,Rainfed Palay,Guimaras,1,2015,2414.0,4229.0
3369,Rainfed Palay,Iloilo,1,2015,51415.0,142368.0
3370,Palay,Aklan,1,2015,12387.0,37827.0
3371,Palay,Antique,1,2015,17195.0,57611.0
3372,Palay,Capiz,1,2015,27024.0,61448.0
3373,Palay,Guimaras,1,2015,3224.0,6642.0
3374,Palay,Iloilo,1,2015,98390.0,290779.0
3375,White Corn,Aklan,1,2015,120.0,278.0
3376,White Corn,Antique,1,2015,51.0,69.0
3377,White Corn,Capiz,1,2015,125.0,156.0
3378,White Corn,Guimaras,1,2015,28.0,25.0
3379,White Corn,Iloilo,1,2015,2400.0,5573.0
3380,Yellow Corn,Aklan,1,2015,170.0,415.0
3381,Yellow Corn,Antique,1,2015,233.0,874.0
3382,Yellow Corn,Capiz,1,2015,4535.0,14928.0
3383,Yellow Corn,Guimaras,1,2015,23.0,30.0
3384,Yellow Corn,Iloilo,1,2015,11870.0,49830.0
3385,Corn,Aklan,1,2015,290.0,693.0
3386,Corn,Antique,1,2015,284.0,943.0
3387,Corn,Capiz,1,2015,4660.0,15084.0
3388,Corn,Guimaras,1,2015,51.0,55.0
3389,Corn,Iloilo,1,2015,14270.0,55403.0
3390,Irrigated Palay,Aklan,2,2015,1247.0,3810.0
3391,Irrigated Palay,Antique,2,2015,4631.0,14943.0
3392,Irrigated Palay,Capiz,2,2015,8028.0,18525.0
3393,Irrigated Palay,Guimaras,2,2015,90.0,205.0
3394,Irrigated Palay,Iloilo,2,2015,4388.0,13342.0
3395,Rainfed Palay,Aklan,2,2015,1475.0,2853.0
3396,Rainfed Palay,Antique,2,2015,427.0,740.0
3397,Rainfed Palay,Capiz,2,2015,5990.0,8563.0
3398,Rainfed Palay,Guimaras,2,2015,15.0,16.0
3399,Rainfed Palay,Iloilo,2,2015,1075.0,2966.0
3400,Palay,Aklan,2,2015,2722.0,6663.0
3401,Palay,Antique,2,2015,5058.0,15683.0
3402,Palay,Capiz,2,2015,14018.0,27088.0
3403,Palay,Guimaras,2,2015,105.0,221.0
3404,Palay,Iloilo,2,2015,5463.0,16308.0
3405,White Corn,Aklan,2,2015,80.0,115.0
3406,White Corn,Antique,2,2015,132.0,171.0
3407,White Corn,Capiz,2,2015,86.0,156.0
3408,White Corn,Guimaras,2,2015,3.0,2.0
3409,White Corn,Iloilo,2,2015,1756.0,3952.0
3410,Yellow Corn,Aklan,2,2015,190.0,298.0
3411,Yellow Corn,Antique,2,2015,616.0,2013.0
3412,Yellow Corn,Capiz,2,2015,3839.0,14158.0
3413,Yellow Corn,Guimaras,2,2015,1.0,1.0
3414,Yellow Corn,Iloilo,2,2015,1122.0,3434.0
3415,Corn,Aklan,2,2015,270.0,413.0
3416,Corn,Antique,2,2015,748.0,2184.0
3417,Corn,Capiz,2,2015,3925.0,14314.0
3418,Corn,Guimaras,2,2015,4.0,3.0
3419,Corn,Iloilo,2,2015,2878.0,7386.0
3420,Irrigated Palay,Aklan,3,2015,730.0,2955.0
3421,Irrigated Palay,Antique,3,2015,12682.0,53947.0
3422,Irrigated Palay,Capiz,3,2015,7982.0,30651.0
3423,Irrigated Palay,Guimaras,3,2015,589.0,2168.0
3424,Irrigated Palay,Iloilo,3,2015,25744.0,90543.0
3425,Rainfed Palay,Aklan,3,2015,825.0,2213.0
3426,Rainfed Palay,Antique,3,2015,15744.0,48769.0
3427,Rainfed Palay,Capiz,3,2015,7035.0,19808.0
3428,Rainfed Palay,Guimaras,3,2015,3569.0,9711.0
3429,Rainfed Palay,Iloilo,3,2015,29888.0,97880.0
3430,Palay,Aklan,3,2015,1555.0,5168.0
3431,Palay,Antique,3,2015,28426.0,102716.0
3432,Palay,Capiz,3,2015,15017.0,50459.0
3433,Palay,Guimaras,3,2015,4158.0,11879.0
3434,Palay,Iloilo,3,2015,55632.0,188423.0
3435,White Corn,Aklan,3,2015,65.0,111.0
3436,White Corn,Antique,3,2015,186.0,252.0
3437,White Corn,Capiz,3,2015,125.0,250.0
3438,White Corn,Guimaras,3,2015,246.0,364.0
3439,White Corn,Iloilo,3,2015,5257.0,12937.0
3440,Yellow Corn,Aklan,3,2015,170.0,392.0
3441,Yellow Corn,Antique,3,2015,229.0,746.0
3442,Yellow Corn,Capiz,3,2015,5827.0,24634.0
3443,Yellow Corn,Guimaras,3,2015,5.0,15.0
3444,Yellow Corn,Iloilo,3,2015,9282.0,44926.0
3445,Corn,Aklan,3,2015,235.0,503.0
3446,Corn,Antique,3,2015,415.0,998.0
3447,Corn,Capiz,3,2015,5952.0,24884.0
3448,Corn,Guimaras,3,2015,251.0,379.0
3449,Corn,Iloilo,3,2015,14539.0,57863.0
3450,Irrigated Palay,Aklan,4,2015,7795.0,31978.0
3451,Irrigated Palay,Antique,4,2015,16514.0,66221.0
3452,Irrigated Palay,Capiz,4,2015,8960.0,31894.0
3453,Irrigated Palay,Guimaras,4,2015,1449.0,5396.0
3454,Irrigated Palay,Iloilo,4,2015,46580.0,164974.0
3455,Rainfed Palay,Aklan,4,2015,7999.0,24693.0
3456,Rainfed Palay,Antique,4,2015,14888.0,42972.0
3457,Rainfed Palay,Capiz,4,2015,29215.0,85934.0
3458,Rainfed Palay,Guimaras,4,2015,6595.0,16016.0
3459,Rainfed Palay,Iloilo,4,2015,65889.0,216592.0
3460,Palay,Aklan,4,2015,15794.0,56671.0
3461,Palay,Antique,4,2015,31402.0,109193.0
3462,Palay,Capiz,4,2015,38175.0,117828.0
3463,Palay,Guimaras,4,2015,8044.0,21412.0
3464,Palay,Iloilo,4,2015,112469.0,381566.0
3465,White Corn,Aklan,4,2015,125.0,253.0
3466,White Corn,Antique,4,2015,19.0,23.0
3467,White Corn,Capiz,4,2015,140.0,283.0
3468,White Corn,Guimaras,4,2015,22.0,34.0
3469,White Corn,Iloilo,4,2015,810.0,2097.0
3470,Yellow Corn,Aklan,4,2015,252.0,569.0
3471,Yellow Corn,Antique,4,2015,31.0,100.0
3472,Yellow Corn,Capiz,4,2015,2086.0,8350.0
3473,Yellow Corn,Guimaras,4,2015,57.0,166.0
3474,Yellow Corn,Iloilo,4,2015,4743.0,20382.0
3475,Corn,Aklan,4,2015,377.0,822.0
3476,Corn,Antique,4,2015,50.0,123.0
3477,Corn,Capiz,4,2015,2226.0,8633.0
3478,Corn,Guimaras,4,2015,79.0,200.0
3479,Corn,Iloilo,4,2015,5553.0,22479.0
3480,Irrigated Palay,Aklan,1,2016,6105.0,20458.0
3481,Irrigated Palay,Antique,1,2016,13061.0,45861.0
3482,Irrigated Palay,Capiz,1,2016,8665.0,25770.0
3483,Irrigated Palay,Guimaras,1,2016,580.0,1173.0
3484,Irrigated Palay,Iloilo,1,2016,37537.0,113738.0
3485,Rainfed Palay,Aklan,1,2016,6903.0,16677.0
3486,Rainfed Palay,Antique,1,2016,3524.0,7495.0
3487,Rainfed Palay,Capiz,1,2016,23450.0,58410.0
3488,Rainfed Palay,Guimaras,1,2016,1318.0,1599.0
3489,Rainfed Palay,Iloilo,1,2016,41517.0,96338.0
3490,Palay,Aklan,1,2016,13008.0,37135.0
3491,Palay,Antique,1,2016,16585.0,53356.0
3492,Palay,Capiz,1,2016,32115.0,84180.0
3493,Palay,Guimaras,1,2016,1898.0,2772.0
3494,Palay,Iloilo,1,2016,79054.0,210076.0
3495,White Corn,Aklan,1,2016,80.0,168.0
3496,White Corn,Antique,1,2016,41.0,52.0
3497,White Corn,Capiz,1,2016,136.0,292.0
3498,White Corn,Guimaras,1,2016,12.0,7.0
3499,White Corn,Iloilo,1,2016,2045.0,4320.0
3500,Yellow Corn,Aklan,1,2016,142.0,457.0
3501,Yellow Corn,Antique,1,2016,193.0,720.0
3502,Yellow Corn,Capiz,1,2016,5165.0,19296.0
3503,Yellow Corn,Guimaras,1,2016,53.0,83.0
3504,Yellow Corn,Iloilo,1,2016,6734.0,20347.0
3505,Corn,Aklan,1,2016,222.0,625.0
3506,Corn,Antique,1,2016,234.0,772.0
3507,Corn,Capiz,1,2016,5301.0,19588.0
3508,Corn,Guimaras,1,2016,65.0,90.0
3509,Corn,Iloilo,1,2016,8779.0,24667.0
3510,Irrigated Palay,Aklan,2,2016,1686.0,4757.0
3511,Irrigated Palay,Antique,2,2016,3290.0,10765.0
3512,Irrigated Palay,Capiz,2,2016,6150.0,13277.0
3513,Irrigated Palay,Guimaras,2,2016,8.0,9.0
3514,Irrigated Palay,Iloilo,2,2016,3305.0,9251.0
3515,Rainfed Palay,Aklan,2,2016,1093.0,1829.0
3516,Rainfed Palay,Antique,2,2016,230.0,537.0
3517,Rainfed Palay,Capiz,2,2016,2500.0,3916.0
3518,Rainfed Palay,Guimaras,2,2016,2581.0,6370.0
3519,Rainfed Palay,Iloilo,2,2016,422.0,872.0
3520,Palay,Aklan,2,2016,2779.0,6586.0
3521,Palay,Antique,2,2016,3520.0,11302.0
3522,Palay,Capiz,2,2016,8650.0,17193.0
3523,Palay,Guimaras,2,2016,8.0,9.0
3524,Palay,Iloilo,2,2016,3727.0,10123.0
3525,White Corn,Aklan,2,2016,70.0,84.0
3526,White Corn,Antique,2,2016,108.0,152.0
3527,White Corn,Capiz,2,2016,36.0,58.0
3528,White Corn,Guimaras,2,2016,2.0,0.7
3529,White Corn,Iloilo,2,2016,670.0,1202.0
3530,Yellow Corn,Aklan,2,2016,315.0,529.0
3531,Yellow Corn,Antique,2,2016,718.0,2493.0
3532,Yellow Corn,Capiz,2,2016,665.0,2147.0
3533,Yellow Corn,Guimaras,2,2016,1.0,0.75
3534,Yellow Corn,Iloilo,2,2016,392.0,807.0
3535,Corn,Aklan,2,2016,385.0,613.0
3536,Corn,Antique,2,2016,826.0,2645.0
3537,Corn,Capiz,2,2016,701.0,2205.0
3538,Corn,Guimaras,2,2016,3.0,1.45
3539,Corn,Iloilo,2,2016,1062.0,2009.0
3540,Irrigated Palay,Aklan,3,2016,2972.0,11345.0
3541,Irrigated Palay,Antique,3,2016,12608.0,53218.0
3542,Irrigated Palay,Capiz,3,2016,7730.0,30318.0
3543,Irrigated Palay,Guimaras,3,2016,765.0,2863.0
3544,Irrigated Palay,Iloilo,3,2016,17010.0,62021.0
3545,Rainfed Palay,Aklan,3,2016,2517.0,7241.0
3546,Rainfed Palay,Antique,3,2016,14471.0,46676.0
3547,Rainfed Palay,Capiz,3,2016,21200.0,63305.0
3548,Rainfed Palay,Guimaras,3,2016,6610.0,19347.0
3549,Rainfed Palay,Iloilo,3,2016,29720.0,99217.0
3550,Palay,Aklan,3,2016,5489.0,18586.0
3551,Palay,Antique,3,2016,27079.0,99894.0
3552,Palay,Capiz,3,2016,28930.0,93623.0
3553,Palay,Guimaras,3,2016,7375.0,22210.0
3554,Palay,Iloilo,3,2016,46730.0,161238.0
3555,White Corn,Aklan,3,2016,68.0,140.0
3556,White Corn,Antique,3,2016,176.0,238.0
3557,White Corn,Capiz,3,2016,135.0,270.0
3558,White Corn,Guimaras,3,2016,174.0,291.0
3559,White Corn,Iloilo,3,2016,3890.0,8826.0
3560,Yellow Corn,Aklan,3,2016,225.0,526.0
3561,Yellow Corn,Antique,3,2016,211.0,719.0
3562,Yellow Corn,Capiz,3,2016,5865.0,26724.0
3563,Yellow Corn,Guimaras,3,2016,15.0,50.0
3564,Yellow Corn,Iloilo,3,2016,4200.0,18772.0
3565,Corn,Aklan,3,2016,293.0,666.0
3566,Corn,Antique,3,2016,387.0,957.0
3567,Corn,Capiz,3,2016,6000.0,26994.0
3568,Corn,Guimaras,3,2016,189.0,341.0
3569,Corn,Iloilo,3,2016,8090.0,27598.0
3570,Irrigated Palay,Aklan,4,2016,5513.0,21375.0
3571,Irrigated Palay,Antique,4,2016,15464.0,64582.0
3572,Irrigated Palay,Capiz,4,2016,7380.0,29579.0
3573,Irrigated Palay,Guimaras,4,2016,1455.0,5211.0
3574,Irrigated Palay,Iloilo,4,2016,41720.0,151431.0
3575,Rainfed Palay,Aklan,4,2016,6007.0,17789.0
3576,Rainfed Palay,Antique,4,2016,14398.0,45795.0
3577,Rainfed Palay,Capiz,4,2016,15435.0,50325.0
3578,Rainfed Palay,Guimaras,4,2016,4641.0,12447.0
3579,Rainfed Palay,Iloilo,4,2016,65599.0,216831.0
3580,Palay,Aklan,4,2016,11520.0,39164.0
3581,Palay,Antique,4,2016,29862.0,110377.0
3582,Palay,Capiz,4,2016,22815.0,79904.0
3583,Palay,Guimaras,4,2016,6096.0,17658.0
3584,Palay,Iloilo,4,2016,107319.0,368262.0
3585,White Corn,Aklan,4,2016,102.0,206.0
3586,White Corn,Antique,4,2016,22.0,30.0
3587,White Corn,Capiz,4,2016,85.0,162.0
3588,White Corn,Guimaras,4,2016,30.0,52.0
3589,White Corn,Iloilo,4,2016,605.0,1626.0
3590,Yellow Corn,Aklan,4,2016,260.0,578.0
3591,Yellow Corn,Antique,4,2016,39.0,129.0
3592,Yellow Corn,Capiz,4,2016,1892.0,7292.0
3593,Yellow Corn,Guimaras,4,2016,90.0,312.0
3594,Yellow Corn,Iloilo,4,2016,6694.0,33346.0
3595,Corn,Aklan,4,2016,362.0,784.0
3596,Corn,Antique,4,2016,61.0,159.0
3597,Corn,Capiz,4,2016,1977.0,7454.0
3598,Corn,Guimaras,4,2016,120.0,364.0
3599,Corn,Iloilo,4,2016,7299.0,34972.0
3600,Irrigated Palay,Aklan,1,2017,7670.0,26077.0
3601,Irrigated Palay,Antique,1,2017,13355.0,49432.0
3602,Irrigated Palay,Capiz,1,2017,8840.0,31913.0
3603,Irrigated Palay,Guimaras,1,2017,747.0,2293.0
3604,Irrigated Palay,Iloilo,1,2017,45853.0,156497.0
3605,Rainfed Palay,Aklan,1,2017,7679.0,18868.0
3606,Rainfed Palay,Antique,1,2017,3971.0,10859.0
3607,Rainfed Palay,Capiz,1,2017,25049.0,79345.0
3608,Rainfed Palay,Guimaras,1,2017,3539.0,8040.0
3609,Rainfed Palay,Iloilo,1,2017,57313.0,168720.0
3610,Palay,Aklan,1,2017,15349.0,44945.0
3611,Palay,Antique,1,2017,17326.0,60291.0
3612,Palay,Capiz,1,2017,33889.0,111258.0
3613,Palay,Guimaras,1,2017,4286.0,10333.0
3614,Palay,Iloilo,1,2017,103166.0,325217.0
3615,White Corn,Aklan,1,2017,66.0,122.0
3616,White Corn,Antique,1,2017,54.0,79.0
3617,White Corn,Capiz,1,2017,130.0,280.0
3618,White Corn,Guimaras,1,2017,35.0,46.0
3619,White Corn,Iloilo,1,2017,1266.0,3045.0
3620,Yellow Corn,Aklan,1,2017,107.0,334.0
3621,Yellow Corn,Antique,1,2017,338.0,1904.0
3622,Yellow Corn,Capiz,1,2017,5180.0,21547.0
3623,Yellow Corn,Guimaras,1,2017,75.0,208.0
3624,Yellow Corn,Iloilo,1,2017,8030.0,35682.0
3625,Corn,Aklan,1,2017,173.0,456.0
3626,Corn,Antique,1,2017,392.0,1983.0
3627,Corn,Capiz,1,2017,5310.0,21827.0
3628,Corn,Guimaras,1,2017,110.0,254.0
3629,Corn,Iloilo,1,2017,9296.0,38727.0
3630,Irrigated Palay,Aklan,2,2017,2563.0,8457.0
3631,Irrigated Palay,Antique,2,2017,4080.0,13602.0
3632,Irrigated Palay,Capiz,2,2017,6860.0,21775.0
3633,Irrigated Palay,Guimaras,2,2017,130.0,305.0
3634,Irrigated Palay,Iloilo,2,2017,3730.0,12592.0
3635,Rainfed Palay,Aklan,2,2017,1429.0,3102.0
3636,Rainfed Palay,Antique,2,2017,375.0,908.0
3637,Rainfed Palay,Capiz,2,2017,4715.0,13885.0
3638,Rainfed Palay,Guimaras,2,2017,200.0,250.0
3639,Rainfed Palay,Iloilo,2,2017,2536.0,7641.72
3640,Palay,Aklan,2,2017,3992.0,11559.0
3641,Palay,Antique,2,2017,4455.0,14510.0
3642,Palay,Capiz,2,2017,11575.0,35660.0
3643,Palay,Guimaras,2,2017,330.0,555.0
3644,Palay,Iloilo,2,2017,6266.0,20233.72
3645,White Corn,Aklan,2,2017,105.0,157.0
3646,White Corn,Antique,2,2017,121.0,171.0
3647,White Corn,Capiz,2,2017,70.0,140.0
3648,White Corn,Guimaras,2,2017,12.0,11.0
3649,White Corn,Iloilo,2,2017,1330.0,3095.0
3650,Yellow Corn,Aklan,2,2017,337.0,569.0
3651,Yellow Corn,Antique,2,2017,742.0,2955.0
3652,Yellow Corn,Capiz,2,2017,1175.0,4965.0
3653,Yellow Corn,Guimaras,2,2017,18.0,24.0
3654,Yellow Corn,Iloilo,2,2017,1920.0,5871.0
3655,Corn,Aklan,2,2017,442.0,726.0
3656,Corn,Antique,2,2017,863.0,3126.0
3657,Corn,Capiz,2,2017,1245.0,5105.0
3658,Corn,Guimaras,2,2017,30.0,35.0
3659,Corn,Iloilo,2,2017,3250.0,8966.0
3660,Irrigated Palay,Aklan,3,2017,3804.0,14621.0
3661,Irrigated Palay,Antique,3,2017,12929.0,55597.0
3662,Irrigated Palay,Capiz,3,2017,8847.0,35581.0
3663,Irrigated Palay,Guimaras,3,2017,810.0,2842.0
3664,Irrigated Palay,Iloilo,3,2017,35690.0,131221.0
3665,Rainfed Palay,Aklan,3,2017,4611.0,14165.0
3666,Rainfed Palay,Antique,3,2017,15501.0,50565.0
3667,Rainfed Palay,Capiz,3,2017,23668.0,78534.0
3668,Rainfed Palay,Guimaras,3,2017,6758.0,19001.0
3669,Rainfed Palay,Iloilo,3,2017,51424.0,173224.0
3670,Palay,Aklan,3,2017,8415.0,28786.0
3671,Palay,Antique,3,2017,28430.0,106162.0
3672,Palay,Capiz,3,2017,32515.0,114115.0
3673,Palay,Guimaras,3,2017,7568.0,21843.0
3674,Palay,Iloilo,3,2017,87114.0,304445.0
3675,White Corn,Aklan,3,2017,52.0,119.0
3676,White Corn,Antique,3,2017,172.0,236.0
3677,White Corn,Capiz,3,2017,150.0,315.0
3678,White Corn,Guimaras,3,2017,270.0,563.0
3679,White Corn,Iloilo,3,2017,2830.0,6227.0
3680,Yellow Corn,Aklan,3,2017,327.0,888.0
3681,Yellow Corn,Antique,3,2017,210.0,744.0
3682,Yellow Corn,Capiz,3,2017,5550.0,23811.0
3683,Yellow Corn,Guimaras,3,2017,27.0,94.0
3684,Yellow Corn,Iloilo,3,2017,5439.0,22450.0
3685,Corn,Aklan,3,2017,379.0,1007.0
3686,Corn,Antique,3,2017,382.0,980.0
3687,Corn,Capiz,3,2017,5700.0,24126.0
3688,Corn,Guimaras,3,2017,297.0,657.0
3689,Corn,Iloilo,3,2017,8269.0,28677.0
3690,Irrigated Palay,Aklan,4,2017,6043.0,22436.0
3691,Irrigated Palay,Antique,4,2017,15155.0,63584.0
3692,Irrigated Palay,Capiz,4,2017,6470.0,24735.0
3693,Irrigated Palay,Guimaras,4,2017,1820.0,6569.0
3694,Irrigated Palay,Iloilo,4,2017,28990.0,96698.0
3695,Rainfed Palay,Aklan,4,2017,5033.0,14071.0
3696,Rainfed Palay,Antique,4,2017,14939.0,48551.0
3697,Rainfed Palay,Capiz,4,2017,20007.0,62709.0
3698,Rainfed Palay,Guimaras,4,2017,5860.0,16022.0
3699,Rainfed Palay,Iloilo,4,2017,61014.0,190675.0
3700,Palay,Aklan,4,2017,11076.0,36507.0
3701,Palay,Antique,4,2017,30094.0,112135.0
3702,Palay,Capiz,4,2017,26477.0,87444.0
3703,Palay,Guimaras,4,2017,7680.0,22591.0
3704,Palay,Iloilo,4,2017,90004.0,287373.0
3705,White Corn,Aklan,4,2017,72.0,128.0
3706,White Corn,Antique,4,2017,17.0,23.0
3707,White Corn,Capiz,4,2017,95.0,188.0
3708,White Corn,Guimaras,4,2017,55.0,75.0
3709,White Corn,Iloilo,4,2017,473.0,1094.0
3710,Yellow Corn,Aklan,4,2017,280.0,687.0
3711,Yellow Corn,Antique,4,2017,32.0,107.0
3712,Yellow Corn,Capiz,4,2017,1215.0,5053.0
3713,Yellow Corn,Guimaras,4,2017,32.0,90.0
3714,Yellow Corn,Iloilo,4,2017,2520.0,10447.0
3715,Corn,Aklan,4,2017,352.0,815.0
3716,Corn,Antique,4,2017,49.0,130.0
3717,Corn,Capiz,4,2017,1310.0,5241.0
3718,Corn,Guimaras,4,2017,87.0,165.0
3719,Corn,Iloilo,4,2017,2993.0,11541.0
3720,Irrigated Palay,Aklan,1,2018,7792.0,26645.0
3721,Irrigated Palay,Antique,1,2018,13646.0,50257.0
3722,Irrigated Palay,Capiz,1,2018,8842.0,22924.0
3723,Irrigated Palay,Guimaras,1,2018,921.0,2534.0
3724,Irrigated Palay,Iloilo,1,2018,43802.0,142934.0
3725,Rainfed Palay,Aklan,1,2018,7902.0,18757.0
3726,Rainfed Palay,Antique,1,2018,4547.0,12126.0
3727,Rainfed Palay,Capiz,1,2018,27058.0,67248.0
3728,Rainfed Palay,Guimaras,1,2018,2555.0,5300.0
3729,Rainfed Palay,Iloilo,1,2018,61595.0,171541.0
3730,Palay,Aklan,1,2018,15694.0,45402.0
3731,Palay,Antique,1,2018,18193.0,62383.0
3732,Palay,Capiz,1,2018,35900.0,90172.0
3733,Palay,Guimaras,1,2018,3476.0,7834.0
3734,Palay,Iloilo,1,2018,105397.0,314475.0
3735,White Corn,Aklan,1,2018,71.0,108.0
